wallet_id,paid_total,power
0x3626e4305bc5b7af1024ce98cf340792ab8026b4,0.00000,0.00000
0x50dec4d279567bfa824be6a626b515abd0fa263a,0.00000,0.00000
0x1bf9a30dd6320db512ec7a725914d416d0bbca3f,0.00000,0.00000
0xa07b53047df9715d70e6ab8b7f5c68169165b0eb,0.00000,0.00000
0xfcb6747faf51a707e7c0c4d7510bc38befaed264,0.00000,0.00000
0x77c9d3d4f0d626f1a939e706270dda09203f7dba,0.00000,0.00000
0x8d46c6d0deb7df43762dc6b2e4b72bdaf024ea85,0.00000,0.00000
0x321cff915bada4977ca353947ea994eeb8c4b114,0.00000,0.00000
0x3624fa1350322730602bfc687f03361503517dec,0.00000,0.00000
0xadd584049b5368f38c81f57f9eb4e44ea9e6b951,0.00000,0.00000
0xe2963351c82d6d046f23e9212899eb5ff2a8514b,0.00000,0.00000
0x61b4106a4169d94d6a9a0c266412245d3ce637d8,0.00000,0.00000
0x6c85ada94aa66f88040fbba2c59c1397714dc6b8,0.00000,0.00000
0x8b109c718b845d6ac2650d8ba5f80a6439db2cc2,0.00000,0.00000
0x5f488da7c53b0a4e48439d2dcc1e9d2c3a73a6ed,1.96927,181.56 Mh/s
0x6ba521ff57ec0c90857b04ae99091d7dbb38c911,4.38879,219.78 Mh/s
0xc18b8f6c5a9a53f11c8be60808f0b831b7625608,0.00000,0.00000
0xfff8bfc248d0236c2372c53756704552a5aff56d,17.45847,783.56 Mh/s
0x0d4e4f5dbc0b65c9129f6dfc1a79e1b33cf0b700,72.72596,4.56 Gh/s
0xd3faa517d78c95d113f7c53c87e2c6536fa028c8,1.76598,205.44 Mh/s
0x34e2b44be436754e5fa940f02739f2d2705af83b,0.10127,243.67 Mh/s
0x69a79caaddecef02bd7f860c97048d9aaefb59af,3.69109,286.67 Mh/s
0x2fd9e4baa0829b94b804b697dcb6d799d2666797,3.38407,262.78 Mh/s
0x63c56ee359723971e21fdaffdd6b4c115bedea51,5.38113,358.33 Mh/s
0x0c9c8fbb30e464b39b896a0ec3ed20308a3a3102,0.75535,157.67 Mh/s
0xddb36a9029b1dd0dffb649ff61fbe76b0d02468c,5.81048,296.22 Mh/s
0x2cda8719ed35fb566537664f46651f47cf9b107e,15.07370,1.46 Gh/s
0xb9459d1151319e78251741bb81a85eda70721705,15.52881,941.22 Mh/s
0xa3267779a489660bdec279edf11d892bbe8e31b5,2.90732,95.56 Mh/s
0x315af0d6f2352daf8dbb100706aa92c60e5c3d3f,0.25219,138.56 Mh/s
0x9cac5befe70e7a0ccde1c04d72442786ad0b2fdc,0.70454,186.33 Mh/s
0x8413e82c8ce42c0578dbd1dbec987a571b166c2e,0.80556,100.33 Mh/s
0x7d9ff4efb20f05bfaba854624b7d226ec712f9cd,0.00000,0.00000
0xa06bd00db46580225d48c3b6469d017c83f6af59,0.00000,0.00000
0x962984a8b3e572eb75e6d4aa7c54561f99beab41,0.00000,0.00000
0xb5904793f7cb2ca4b239a818b6fe93e07e82f360,0.00000,0.00000
0x92a5a63c6ac3421919df4b89cb6b134c9b78562c,0.00000,0.00000
0xa131595aba61718066cbf85e2b5d4de41259ce8c,0.00000,0.00000
0xfe3d44e85bbd941977f4a54dfa8dae8fa2186680,0.00000,0.00000
0x098921236e29f9c406a357d7f6000daccdc4e944,0.00000,0.00000
0x3994a2a6a9d137a1dff378498e1d237c2379a715,0.00000,0.00000
0x56ac56640d2e33c5a895f974c94d14fa3c1ae7e3,0.00000,0.00000
0xb5c4962365c85fec84062191bd9b6b3e419fb6d1,0.00000,0.00000
0xf02a281b86437f6e76c1f5ec47c0ef795c9a0604,0.00000,0.00000
0x7b9a5fad33c768409ea52e8242fe56820380649f,12.25631,0.00 h/s
0x3e0ce41b37f651c2c1e1b0154f32254d970f82ef,0.00000,219.78 Mh/s
0xfcdc31d1614385f5282ed3179e0583073a19e46a,3.86446,76.44 Mh/s
0x982bcad40a1605c7cde9a3771854676e50ab9ed2,0.00000,0.00000
0xee5f438b8ba5bb871d2560de2e0aaeaf85120ac5,0.00000,0.00000
0x75f1def38c16aad0f27af57f37a3eb64cf8ccfd2,0.00000,0.00000
0x2a209502116f5b192a0b32a797e841ae0617ad9e,0.00000,0.00000
0x3b76b8ae48afbf39bcd85b6e1810476f53fb94a8,0.00000,0.00000
0x9d47ff5216088dc0c6895215a0826a3f36a97336,0.00000,0.00000
0x3018abeb8c23dc32146af67c39daa23b0fcd3eec,0.00000,0.00000
0x8846d3a1c6a00aadc2ea90f495ab1d7396e3d160,0.52858,47.78 Mh/s
0xb896b5e06aa00ec7bf3b37238c0a829947d5320c,0.00000,0.00000
0x6a121e219a0e536e9b1fcdf78b046dec5aa9ff8c,0.00000,0.00000
0x83da64ffdfe4f6c3a4cf9891d840096ee984b456,0.00000,0.00000
0xf3312923497fdfea295b7aa1fe765bb7c8614530,0.00000,0.00000
0x9a89b60d7d71edcf99821e226ad2c12e192ecd2b,0.00000,0.00000
0xe3d25ee114cf66fbd3a36ae42a061bd7199e16dc,0.00000,0.00000
0x4157557157f246725a16b1b51f4dffd1b4985b87,0.00000,0.00000
0xaa6ef23842b1840e41bd100ccbc9e57e264e6115,7.45239,172.00 Mh/s
0x99ace9a1b1d5785f4a020a121360a62bfa829091,0.00000,0.00000
0x23b34684f8b8416aa16032f0c0926de10c00180c,0.00000,0.00000
0xb0b70449828b2eb17bfb4afe416280c2871f9da6,0.00000,0.00000
0xa9eab8d9cb443e749b4f82d228a96c020dc888d3,0.00000,0.00000
0x95bfa86a8038befd537a62c88de49162d47a9e6b,2.17217,367.89 Mh/s
0x7fb21ac4cd75d9de3e1c5d11d87bb904c01880fc,14.22348,645.00 Mh/s
0x738b9550022cdfa62ca9a5ee23977bf35906de1f,5.44795,81.22 Mh/s
0xa614c8f930fa79d874c0e50f0d35ddb405d52c03,0.05019,119.44 Mh/s
0x52e60e2a5bcaebe462d3691e45d44096988c6f45,2.27338,152.89 Mh/s
0x3ea81b7f39f60316db0900452cb1e640de6aea9a,10.30777,210.22 Mh/s
0xfa1e80f6e7c87cb5e0bbae5504ba11ade8a47518,3.09662,191.11 Mh/s
0xd9fa1bbbc7b44247ab493393f3071303f27f17ff,0.87001,348.78 Mh/s
0x5985ee9a739a16bbf14fedef3c15ce53a0cca15a,0,52.56 Mh/s
0xb63df4f8fb8f0426693d8173560364f553c0ba68,3.13371,167.22 Mh/s
0xfaa186dbfc542bf0c9a3f44ec49bf22a831d69af,0.85542,95.56 Mh/s
0xbc732637db090e543181e605d08d580c85623ab0,5.72740,157.67 Mh/s
0x1384e84fcbbc3368ded5956a16e092b9a55b93e4,4.82147,248.44 Mh/s
0x6995c01ed516049b014aeea7f50a57e0db1ec8a0,1.36209,133.78 Mh/s
0xa85545fb9a7aacda75a26d0de899b6d4ca0a3376,0.70212,47.78 Mh/s
0xff5d39a5502207b02158fcbddea9a13685b0125b,8.71097,377.44 Mh/s
0x0ac338de9c970f2146c74dfc895c67ce4cf12fd4,0.15001,71.67 Mh/s
0x520c51095225e3c3fe4c08ac3306e8748302aa24,6.39673,215.00 Mh/s
0x2980590f5d8750bbd4f065978b0a6cd4ea9505f2,5.20726,157.67 Mh/s
0xcdfc8c967bbf482e95e2f71febef2fab6a6e11c1,1.13576,38.22 Mh/s
0xee7fdda78a71d88bbceb395641fbd2c6393a84ab,3.18832,425.22 Mh/s
0xd80716616603a0ec4258500c772d1fdb0228f78e,0.30058,19.11 Mh/s
0xed00584a249ae167fce3c039b3dba993eed43bf7,0,133.78 Mh/s
0xe58da5580e8b8911c05f9b3e369d7005d8a1cc17,1.05452,86.00 Mh/s
0x313b975f16511aad467f327ac7a06697bd287f7a,1.15514,119.44 Mh/s
0xc9beeef6f3d726d5092bcf6a9c41a630cd11883c,0.96798,33.44 Mh/s
0x28812a68709c49046acf9e590b28251bbf243dd7,1.35885,176.78 Mh/s
0xc6f31a79526c641de4e432cb22a88bb577a67eac,14.22756,587.67 Mh/s
0x7b6cfb68622e5a3d3e4114ccb96ef2c7dc32dd13,0.30158,138.56 Mh/s
0x37fafda6f28f5bff0e4f9504faf1ceb048f11b8d,0.65463,28.67 Mh/s
0x64db7468c6b10283ea90628b2292cd7df4806159,2.18806,23.89 Mh/s
0x8f090f37753616d2c8ec3022ea2e70b0f026c6b3,0.33833,105.11 Mh/s
0x9e628155b7eed366a987b6df2aa748250d7283d8,5.75252,143.33 Mh/s
0x25cc2a64000c1f33670e03212a99ca22a6a7865e,0.95281,66.89 Mh/s
0x216185cd1c04ec2c1c9733894fce0a0b349537d6,0.05034,430.00 Mh/s
0xa4cc6e1a38cff0124764c38cf2055945648a6316,17.73460,277.11 Mh/s
0x69f8ce3f85aa000266c0c06e46bbf5cbb288be82,0.35714,716.67 Mh/s
0x1a9b760b26a82498756f49ebb52f07e2a3c7d926,47.89867,1.71 Gh/s
0x4cc83eb9d3476ccbb8308a9e39f5f2b2a07d55bd,2.30698,664.11 Mh/s
0x16cd67af8c4ed34a26d0f68cd0c4411386d79911,8.58163,348.78 Mh/s
0xd0341bb1c0c054bc2f100d178bc86e662ff46ff4,9.53838,501.67 Mh/s
0x49bd71f319768392dd484f139d480f1697916e9b,8.82244,219.78 Mh/s
0xbdf1f672e9a6279163168333f315a9212603bf2e,9.34272,353.56 Mh/s
0x3fd70200e5eb474ca9f3918b04f0a09b17856b65,0,90.78 Mh/s
0x18eb3e41143f702cbb2d2d8aa2fa041bb8f22adb,5.51568,812.22 Mh/s
0xcfd8bb431b4ac02345198d89a19097038419bb69,2.62285,109.89 Mh/s
0x8b48da49c3893965c42ada66f3e40bd00fa95fa8,4.73559,162.44 Mh/s
0xcde21bb66e7680f2581d4e1551e911d4da755219,3.89633,167.22 Mh/s
0xdf2f8db5d213023ea4cd5782a07e297b33b642af,7.10813,215.00 Mh/s
0x9e7d8f384322479d2fa36c4e34052efeefaeafbd,1.05335,23.89 Mh/s
0xc54230ff19fc4e4aec2753366f4b5487d2080c86,0,148.11 Mh/s
0x053d00370082c0b418c86a9be05d3941daf15f24,0.35469,0.00 h/s
0xf34292d2325ab96047bd08c66b511530aebdcd60,3.72577,281.89 Mh/s
0xe1986ee0ceef2b512f056afc2916c634f5dc14d5,0.84331,90.78 Mh/s
0x787564735f0521ee872975792016c8472bc47e49,4.00498,425.22 Mh/s
0xecafefd8c9fa6916f46c27518b543731b7a26782,4.22947,344.00 Mh/s
0xb63a64ab9878e58714e3eddc15040cfc36042cf3,13.55270,286.67 Mh/s
0xcac4346c92be509e742a49de7f4c814e616bcbd8,16.37115,501.67 Mh/s
0x15ecc56b6d9224a400c63ddc076f2ed5f6ac581a,70.87521,6.10 Gh/s
0x5ab6b56fdd941c2c1a3101ab9a56f306742f7eab,4.88672,167.22 Mh/s
0x6ade6b597e92b42cbf64aff2e22fa59f872e8f54,0.20037,76.44 Mh/s
0x4fe647b0775ec0d6a8ee303a3fd0f5ab5e9b3086,13.39581,640.22 Mh/s
0x8e8559e6d881c63884e324cec34c1db902652f45,1.13898,23.89 Mh/s
0x15937815edfd080ca266ee467065e2071d8eac94,4.18190,172.00 Mh/s
0xa11e85e58351258b04a83d1eb6b237d446e3aae7,0.82825,28.67 Mh/s
0x9060514863d5141a98e06861a1d5d44ee02acecd,21.44674,1.07 Gh/s
0x257ba5d21d392ea964424b01eef6c62db8f52d0d,0.15028,23.89 Mh/s
0x1d3593314d272799444ea7ccf53ee4b38bd2412f,4.10802,138.56 Mh/s
0xf0c54b8c1d6adc88697ee9ed355bd7aa43ad93bf,1.00363,95.56 Mh/s
0xc91f8e4d7bc3011da26e038e6688d2d2e685a94a,0.05008,90.78 Mh/s
0x7df152a4673443d78a65bceb9f11e849384ee1fe,5.79156,172.00 Mh/s
0xab0c5a04f173734565f5593317287481cbfd29d2,0.30050,57.33 Mh/s
0xcae89dec6b173b03e09d76030d016f37b9404a04,16.46806,2.14 Gh/s
0x872875ce97786b83d556ccec1e8e1ec74f6a5943,1.84786,148.11 Mh/s
0x9c56971bc59037273592b0d10f3e7425a69278d9,0.30130,324.89 Mh/s
0x71521ef8cc61ce2105ae97a993b5627cfa1b205d,86.56240,2.35 Gh/s
0x3599399ac6b1ad4b312a22d64f6682d8a8dd6f25,1.65822,62.11 Mh/s
0xeeb2d2f0f2915e96ddc037937481999abb0cd23a,2.35041,0.00 h/s
0xa6daf3f8664acd6c4f67103bf94142464ab5f86e,7.44446,420.44 Mh/s
0x79e6cbace2b3b1bd02674ecbee3e4f4c4c5fa943,0,33.44 Mh/s
0x3bb4073e6fc8c5ebc78304b828723c9ac91c6b26,20.55336,659.33 Mh/s
0x9720d9dbd84e13fd4306a1b328e8c296113de155,1.01891,234.11 Mh/s
0x7be3ec9b504f524ed0f308545e0d7766d56c4ed2,0,52.56 Mh/s
0xb09a6fa76dd2a449878246ba81431978950674a7,2.31350,114.67 Mh/s
0xe10174c4ac3f7052d486bac6f0c8f689f60ac3d9,0.55133,52.56 Mh/s
0xcd38b74b987a5e00cfdbe500e7ff9ae1bb008bcf,10.65763,358.33 Mh/s
0xbcfc0192fe1fd87a5ea5d9c5a40b3363107cc9d9,11.75249,138.56 Mh/s
0x483976a2f1c4181d638fbe2de7f47e9c462e5287,4.20208,215.00 Mh/s
0x17b4d449de58201d50ad91652486dc6a25489acd,19.11683,444.33 Mh/s
0x97da025f8204a24a56d4c9414bba8406b279623e,0.47158,43.00 Mh/s
0x38cb552e5b66938e1feb7d710ebbad9adf60c7dc,0.70330,157.67 Mh/s
0x93ce14864323e6651f10e83e9d5130f8b6e80c83,0,19.11 Mh/s
0xdc79fbbe9d1fe680f3a73bed1f7523b88010ede0,2.59433,162.44 Mh/s
0x550e2599b79d9fed6ebbdb46ecebadc31adfe9cc,4.16938,253.22 Mh/s
0x64b3340cb6278d9681ff0be418a3af104f7dfe87,30.99899,621.11 Mh/s
0x6f9c006535d139acf337a4424efb94f7860bf646,1.93267,43.00 Mh/s
0x18931f9598efd6775e5999a8ce2e2cfcd954a70f,5.44389,286.67 Mh/s
0x0a4bca4c8affb1e92c0452e0ff421688531985b5,4.68463,100.33 Mh/s
0x2a8da5357fc27b1414674bf744411dcafa510ea3,1.41685,243.67 Mh/s
0xe19f6bfdc1f0f8241365e4a787a00b21c2ca761e,0.80442,66.89 Mh/s
0xb7e17162498947ddfc7fc527b3eaff4de52d9ddf,4.41758,152.89 Mh/s
0x400d756b85757c74dfc3ebf146771f93488316fa,5.06647,162.44 Mh/s
0x1cd6f31194be50e5efb8285f13ff6086682f1db5,0.05033,0.00 h/s
0xe0fbab407f690e805df30488d1871ac224c70ff0,1.08827,33.44 Mh/s
0x87d26a8c966f22d9f43b8aee9b8de4dff3aeb3a9,0.97783,23.89 Mh/s
0xf33e7eba8c8362fd41b10c333e5c98826fc3b3f5,2.58545,176.78 Mh/s
0xa426b2ef1729c3283c0bba7e9a94cbef35259e27,0.10005,23.89 Mh/s
0x41e2ace731ff0e9783b429901f20ab9e1c81780b,21.11877,15.93 Gh/s
0xf235cdb7f32bdcf67c42f5644f15cae3db7f469e,3.96188,210.22 Mh/s
0xf812ab873c1da839e2ffbbb24d127923a7b5fffe,0.25441,430.00 Mh/s
0x64de7a6043994067d522e3e56cd8e53b32373a67,7.22344,391.78 Mh/s
0xdaae954e7a2d904452020a20b407f888f7f6b965,1.61735,215.00 Mh/s
0xd50abbc8537dfc7c3281f87923932eb18ee2f673,2.82549,71.67 Mh/s
0x340ce5469dbde238f4aa606bea3fb62a9857a22c,10.01982,353.56 Mh/s
0xdffc30b950c3c0240b2b38752bdfa4b96f4c349d,0.76744,850.44 Mh/s
0x8b1128742a60ef62dc495f4ded35300122470935,0.30097,81.22 Mh/s
0xdae9bfd329bf0d4690976987fecff37344e82c43,9.00836,186.33 Mh/s
0xf4a3c92976c54fa639d9e7ef7bfd962a5f9cb2c0,14.15681,2.28 Gh/s
0x9073c894b3297e3b58704198a36a89d595900bb0,0.70707,215.00 Mh/s
0x9e4374314fc09bc187d1a378d67048409a871ffd,5.18373,181.56 Mh/s
0x844c866ab4da16fcec4a8d6c7f756a2b58046487,3.34069,802.67 Mh/s
0x6e79789dffa1c440141da5bb180cc439bea18832,146.68058,1.25 Gh/s
0xd85807c7fc8057b9f73b758c4f3c39ac01cea235,9.00792,415.67 Mh/s
0xf447075326c7f31459d7c7907c789eeaf24073ef,0.40167,81.22 Mh/s
0x6ddfc24cc36cc8f82fa935cbfd6fb2622c307b89,7.74822,320.11 Mh/s
0x9ca8e58e68321fc1b46573e4be9573b5156f1938,37.72632,2.68 Gh/s
0x636ef1b67217532cefbd9085ae5fcdcddb7f7b3f,1.10903,76.44 Mh/s
0xae1242def383535ef66ca3799b2b48d883977aaf,1.57273,301.00 Mh/s
0xe221cd5bb1c2db17841cb28caafb0139d5fe7349,2.82429,148.11 Mh/s
0xb3e30cac9606c3375ee3f260da443412167a5ce0,0,105.11 Mh/s
0xf86a2f59d0b0d5b34a34511cc08063a6a4f2d5a5,3.85193,172.00 Mh/s
0xc120413f59173d908df41f9b3f29e083444b17b8,16.32047,893.44 Mh/s
0xed90a67106e1a3dca4c2acc1642100c6b11941b1,11.12384,477.78 Mh/s
0x601e3810a4cec1192451aad6d2d964779a1fbace,1.15149,119.44 Mh/s
0xdb73be9f00565b7f9e1295d124a2bff3d5d9e63a,4.29890,234.11 Mh/s
0x2c8a9db647a3312a46306b510150f1a052deead3,0.50205,143.33 Mh/s
0x4f2509fb62a5734ad9bdaca8114667884ee16eb7,0.90370,434.78 Mh/s
0xc9923c376ec070b479ad5c9a0198787979d24580,16.07234,797.89 Mh/s
0xfa2dccbba22bd6faa103da73c591c4b2ac642e85,0.05012,4.78 Mh/s
0xb3751d2e683edfc3201d25d051f54253796aa649,9.08093,367.89 Mh/s
0x027ab1c4d5c9500055aa384032afefd85be87a06,0.40487,344.00 Mh/s
0x0ff4a713e6527ee3b3da7e5676feeb88537cbbf6,2.25021,181.56 Mh/s
0x3509f7bd9557f8a9b793759b3e3bfa2cd505ae31,14.18703,554.22 Mh/s
0xaaad248c6c26b20a6b2faa1f05d8fc4c4d35422f,5.08545,1.18 Gh/s
0xb4fb01ef2592e4ad8dff08719673f2c5cb1fcf54,0,0.00 h/s
0x554dc910658f3b59ae2c5e003d86a03108b4098f,1.71475,119.44 Mh/s
0x4e60bbe51c81f08c2bfbcaecd9928cc39a6ba7ab,0.25135,138.56 Mh/s
0x7a39df90159dea7eb4f280396bc3939deade4cb3,2.46359,272.33 Mh/s
0xe15a5ba728c9f009278cdc271c2601136d2ed68e,0.00000,0.00000
0xeba6e626d2be1d19c1a0ee62942b1a35418bbc1a,3.08826,143.33 Mh/s
0x6614f289f4ead162d8dac36b0662724186c9767b,5.14759,191.11 Mh/s
0xf259ded68b9e51a9ce7046fe4f07b022fdf1efc9,12.11082,157.67 Mh/s
0x0582f7dcc370c186474710947afbfed2c3420a5c,0.35075,86.00 Mh/s
0x144d220d63e9c3968d2a1e07c493f5cfd95fc3b8,1.71466,148.11 Mh/s
0x143d9f3f39b01ead0a663dd04ef4c96f3b42dcf3,8.61088,124.22 Mh/s
0x4079bbbf8767145719117feeae176222609fd7f3,0.82569,774.00 Mh/s
0xdd1cb9255b799ac5714f388a9c1d6121c5773ffa,3.72576,205.44 Mh/s
0x3bd340a2e2c56a5ce816f9da8decef9cab58caa2,0.75188,66.89 Mh/s
0xe1fc36951a56a9673923318cd41e15c9fa0cd10c,0,38.22 Mh/s
0x135716393fadf7d8829c6dbc1cf3dd3414994aa6,51.51411,238.89 Mh/s
0x723b3217bb3104672a93ead640c2076ee0662c4f,0.00000,329.67 Mh/s
0xd43f3f27138d6f7ee526442119e80358392267d6,13.87731,511.22 Mh/s
0x6a923e17a554344f6a44e51af79a2f38635fe285,0.77919,81.22 Mh/s
0x58dc1c8f4c8c93bce5688e9e09832d80d53bd58c,2.68416,487.33 Mh/s
0x68aa6e31fec500e486e6a83a11ebc7d327c9c648,4.10969,191.11 Mh/s
0xe5e5c15b11d128ded9d36a2a7ad74c80b1ba2715,2.86929,133.78 Mh/s
0x976367e891f17697b6f2a69af8f9a6a14a6d3abf,3.83012,181.56 Mh/s
0xa2630c8257810bd27e5249fd43d72fd919a2961a,0.68195,14.33 Mh/s
0x09bac099e72c9b3a962a0d07b9d5233e017cb972,5.04319,296.22 Mh/s
0xc17bdc94e2bb027bbdf6023a3fc72022550b8171,3.65400,95.56 Mh/s
0x8e02939960d37d7f778b490f29f0cd7cb5a858bc,1.10634,148.11 Mh/s
0x9c2f657d60c0780b9dd6c3c4034b591b6db9605d,0.05018,210.22 Mh/s
0xddc2cea5fdcf918e7afea43b5f1a56b3c623f2bb,0.95351,176.78 Mh/s
0xaea4a7a68c72dc8cab8e306315e56efba6204ec6,5.63134,401.33 Mh/s
0x89ac6d1b87bc68de542e154435fd999224b3a059,5.62976,506.44 Mh/s
0x1ce9336755a87fd4d6406f3aa8187859a02cc5a1,5.60897,229.33 Mh/s
0x0e29ed8facc9c0addefd5341d25f8899214b5749,0.55097,28.67 Mh/s
0x0928334168fd93ede51ccc093eca6bea8d90da4b,6.53520,215.00 Mh/s
0x71c5e4efcd6fd44ad4e946921b59e35e91423901,0.00000,0.00000
0xeef80f2f9b0b1b4cad1254e6e43e67b791495258,0.74343,52.56 Mh/s
0x94914857f991fc2204c3d5c0bb29714a919ac7a3,0.66191,721.44 Mh/s
0x005dbd392262eeed27b9cf6708bda6e100e4f9af,0.30450,305.78 Mh/s
0x067c5202d976980b653e8207525e5e5256b01d6b,8.61072,544.67 Mh/s
0xcafe8ca31e3155e19dcb30416fcd121d11af85b1,3.69525,100.33 Mh/s
0xb6f4d75cc5cc2d8d27e5a6a29be50aaf1c5dd399,3.55503,191.11 Mh/s
0xeb6d1fd0503d82f8655fa3eefa0db5a59abf6507,15.17176,993.78 Mh/s
0xbcafc2fbdd2131f860fd4e593e11e07e794e8bff,8.59557,425.22 Mh/s
0x2e3dd67d42ff98fed0718e2345adb6c55cd057b7,1.60483,162.44 Mh/s
0x1cb43e88613047531f7887e0ebe94e1b30ff5ae4,0.80421,157.67 Mh/s
0xdbb903b977a6655c567a59749bf75b169a4a6896,3.80042,124.22 Mh/s
0x998d61d0ffddb72098b7fd93ee4c97e5bb7f6273,0.20018,4.78 Mh/s
0x68c11e84ff2e5ded8459c14079af2cb1e03d14bc,0.00000,105.11 Mh/s
0x38a0743bd89e223fc1b4d7c07863ec93360bf5be,0.15017,119.44 Mh/s
0x2a7d7cb2283c06fa00480abdddb168dfb74fa7ac,13.92855,439.56 Mh/s
0x04cf4a7e04353a1eae4045697368ee4aaff8659e,10.59004,606.78 Mh/s
0xb13d7b94c476d4887ccbd70c15847d24923611eb,4.62931,238.89 Mh/s
0x91cdb4f525e168f369a31d15335ee699f314222b,1.26342,186.33 Mh/s
0x26c55789dfc472d9bd1c0cc5aa97b7c8af91cbb8,11.35923,382.22 Mh/s
0xf786ca6ea2d69d598cef70aa96d9d0c9f07d7c3f,0.30171,86.00 Mh/s
0x1dabc5661ad60f476909585b7ff31d189507c7f0,5.31460,186.33 Mh/s
0x7f355adb1994e94e7e1cbeb71735e42000d0bf37,14.11851,444.33 Mh/s
0x8e57acb2730d89fbfc4f8c7a21865206ee4134c1,0.45523,14.33 Mh/s
0x0f2aab3fcac796e855f3b08ade79147d2d4d5a6b,7.44783,334.44 Mh/s
0xf63dae4f04f842efa3c23ef09cdd99bb0c4faea8,2.18744,86.00 Mh/s
0x5901193c6efd47cc953829e27a1f10aef3d6ee9d,1.72097,81.22 Mh/s
0x711d282c81766966a663cfae94703cd55fa2a7cc,0.00000,516.00 Mh/s
0xa3bef5dde542ebc4bfeb1ce0995acd81f379365c,0.10003,33.44 Mh/s
0x627383076f4d49dc35983ba6bb06fcc1b9668838,0.35204,95.56 Mh/s
0x315ffd4f4c9ca82d1acc3aacf8fb6164046613f5,6.51597,167.22 Mh/s
0xbec63d7d5d4f250aead58ebb575b1977c2d2adf7,1.34060,66.89 Mh/s
0x9bec28944eb2ea0bc066ec53a20dced146908e18,5.99966,167.22 Mh/s
0x70188f386f3215fac1fc56e8a78abf8b6cadc54a,31.62130,114.67 Mh/s
0xd1d183543f3a58effa36e7c3621d058c68ec5f84,0,0.00 h/s
0xe7c3ffdcb6f86e45dff2ec1fa20ebf70fe452df9,19.34352,563.78 Mh/s
0xd885482c4be877d8966caf7d5c917e0057fdaf1e,2.37484,57.33 Mh/s
0xf88f7b91146bbe78d796bc7bb0e90aa9b712d923,0.10144,148.11 Mh/s
0x20c1b8d9e443c0a1894433704195c8551e7a276f,7.44535,367.89 Mh/s
0x3deeda5d47f87fbceb28f0f17ccd296825ebebe1,13.98541,439.56 Mh/s
0xe1dd32bb199c25edd1886b754d09f46a4e381b3d,0.95488,138.56 Mh/s
0x1ebc34c048bd45c20a2445f5bb636a4f792ac3d2,0.25166,301.00 Mh/s
